hops,simple_graph_upper_bound,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,min_80_simple
33,4.956142215792631,63.49331953850683,43.053823608874474,41.717773581885275,26.625019736063457,26.120953684234554,25.882209558842156,12.585907696867219,12.31530054093877,11.664444914477434,6.663756758693166,6.253375035121716,4.818373963312082,4.765716780371704,4.658780346409759,4.583926567797384,4.433312035423543,4.361594908789919,4.286080444919907,3.8614221626063507,3.5145589653707434,3.482795339957526,3.4238135171283592,3.422595050016319,3.4139447401722767,3.356447919306438,2.705291742785392,2.7014808524259375,2.602986839764319,2.411381907846237,2.410596512043154,2.2627767395296736,2.231997596702249,2.217220226438197,2.2145210747629616,2.1987815071209447,2.1936541658087125,2.1724961789600474,2.1594206462959176,2.071765160839932,1.9648730475342717,1.960461647207948,1.9271806444702748,1.8877739325867897,1.8458120799704871,1.7518456077415212,1.7036013023211647,1.6952633501736458,1.6663936535671142,1.639550346645571,1.504232894290538,1.4895311937502995,1.4884977747201458,1.4882531417567615,1.4798198609746547,1.4798198609746547,1.2847417706752016,1.2798117723723401,1.2689586864929192,1.2294853601173612,1.1540654574710856,1.1462870035515473,1.13680681482917,1.122237551073075,1.0770323547318124,1.0749122117840857,1.0740764873103352,1.0229613446068881,1.0229613446068881,1.0179643360133768,1.009891452421919,1.008189312029317,1.0012343723277266,0.7905291235440748,0.7841322715074018,0.7828338620402465,0.7682378217719142,0.7668291489927317,0.7647150094586737,0.7555786702177497,0.7479891217243921,0.743304917482056,0.7415564187633776,0.7357555120147128,0.7357417818622952,0.6938586443445902,0.6929070286441221,0.692864927932587,0.6905876489404499,0.6905687432361778,0.6903325660767627,0.6902285486565678,0.6902188154239265,0.6577300163530144,0.649302212240405,0.6382215343103026,0.6382215343103026,0.6348941169120911,0.6330841800104828,0.6267296311441607,0.6229724370283912,0.44012201667899126
34,4.934971577969104,59.01061058598537,41.65166056876908,40.45821185253581,24.37889843850475,23.908296089517286,23.69333486347992,9.972819288973948,9.651055470060415,9.035888333876802,5.970078317727202,5.628187580011365,4.178673358194842,4.120519308030768,4.026359188801498,3.9337643265370352,3.795995690014222,3.7061333351691177,3.6426963638686334,3.3368356592035058,2.977436623353073,2.8649205316284285,2.8110549213773854,2.808938867517254,2.8020618983810515,2.7510478549852224,2.4031314226222964,2.4001713912379317,2.31830650491536,2.1798834442864177,2.1785269879157148,2.07432256980791,2.062132196586093,2.052013291935457,2.0493623569941763,2.027630014432821,2.023281453959715,2.0061014809305293,1.9957731088938662,1.9359378467103812,1.7984922650233548,1.7943134858237457,1.762815904435294,1.7264988070962872,1.694202576333959,1.612178622113703,1.5684084234589952,1.5621141939052643,1.56188535644224,1.5357067728919522,1.433511110849739,1.4280463765295737,1.427235438589626,1.4271311289639765,1.3957528476976788,1.3957528476976788,1.196764000611152,1.192881032747622,1.1815561968049026,1.1097104490576075,1.0405398882055967,1.034457314326528,1.0261617100295084,1.0134161958209194,0.952048613730739,0.9507600638373458,0.9493868430103628,0.9068357501406606,0.9068357501406606,0.9037478080538351,0.8913819284073788,0.8897062573949476,0.8837222668546519,0.714973474510336,0.7117858689114076,0.7106943069497081,0.6885503199912835,0.6871466777788269,0.6853900278374964,0.677058971580865,0.6715771754131183,0.6666009215114523,0.6651328787229596,0.6571390897196567,0.6571362278354372,0.6235222770438406,0.6216729785252949,0.6216029336707537,0.6158163286532051,0.6157141399037996,0.6151769193475324,0.6150750870520727,0.6150609070553211,0.6026753322069462,0.5979779972365422,0.5846300340579883,0.5846300340579883,0.5809830466305508,0.5799338463103708,0.5736749921665559,0.5695918896969729,0.41790529248865194
35,4.883906643870746,57.26495716480656,40.870800294992634,39.74393449028536,24.306203349139633,23.97886038667369,23.812767059644514,9.422120256604988,9.064889490346209,8.474348279180024,5.470587478910595,5.20584992978889,3.8306100969365904,3.7881829383600336,3.7164290112375773,3.606327928400205,3.514053823412981,3.4543161041723005,3.3976343205228545,3.1252524951856233,2.77514263756642,2.757307916699872,2.720395497837487,2.7195752430994933,2.7123922891711367,2.6762919093794024,2.3307984554611694,2.328331966073837,2.257694406650103,2.1163686023938935,2.115991954234773,2.0442256730988073,2.0422080221282988,2.039179156233339,2.0366685739736874,2.019609382306286,2.016941565996549,1.990808440258113,1.980961541070115,1.921489299449337,1.7720332724722265,1.766678477978916,1.734692219195047,1.6957342219267086,1.669753625827107,1.5967417278320042,1.5510815264947078,1.5498366628280145,1.548826467501615,1.5274961407886278,1.3802988098535696,1.373654067451187,1.372693671293342,1.3722717791077217,1.3414408745425817,1.3414408745425817,1.1258614688469621,1.1210181824801169,1.1106429105775224,1.0809102641339086,0.9912213344313343,0.9849921079580335,0.974015374028412,0.9621260486043627,0.9051592803915317,0.9043887383425655,0.9024309985281622,0.8501189839548075,0.8501189839548075,0.8476357762929669,0.8419547820603059,0.8400555700349269,0.8384270539889019,0.6863295022256835,0.6837334880175409,0.6827086355107951,0.6618007962423587,0.6608285204603753,0.659239874445626,0.6537967430283073,0.6489136980855192,0.6436242260903863,0.643326551601704,0.6354968164628575,0.635493873893597,0.5879115834436327,0.5860011688376422,0.5859310895144171,0.5849466112406324,0.570313391182131,0.5697030533151388,0.5695377137214674,0.5695059576390562,0.5607298773412561,0.55229453583211,0.5464399706632991,0.5464399706632991,0.5424977700348872,0.5413650035565711,0.5368423204601782,0.5338828192913685,0.37962687586670874
36,4.873583801072464,54.93520023082393,38.90554346517278,38.029011848640266,22.71278062769674,22.39806157384346,22.21666494050969,8.157095923563404,7.845394502808203,7.295057899637843,4.417138138090713,4.211770756146551,3.0723102854669393,3.0317302657546565,2.980705979945858,2.9051901117057906,2.840829989392021,2.7667135296432477,2.714104682144101,2.541270871941896,2.228050978063586,2.212576427855384,2.186379477998801,2.185930946275894,2.1783618392360573,2.1426172055717116,1.804414042587243,1.8024714878127406,1.7435049067068886,1.641843250141815,1.6413807650453927,1.5687686561944334,1.563860097923771,1.5585680299365694,1.5559112209180164,1.5452249383780763,1.5403928464988723,1.5257450142252356,1.517116922816269,1.4683529896768517,1.3694375240888512,1.364558405679194,1.337829063809464,1.3020012750547636,1.2843780243714737,1.2224031272045903,1.1846767705161194,1.1822647000283604,1.1820536057612463,1.165660548734406,1.0759301180881249,1.0689438669061744,1.067897087541461,1.0678269082156342,1.0637641142434517,1.0637641142434517,0.8564231660849249,0.852215874064212,0.843697564568118,0.8272029578544647,0.7626374889894003,0.7563157400440976,0.7472496628185472,0.7321429173930013,0.6731511888893205,0.6724373862470197,0.670582483918021,0.6246648522745145,0.6246648522745145,0.6219516650110906,0.6176881744297488,0.6164837393799623,0.6141560277475016,0.49225148018291554,0.4889408602317329,0.4876360718920705,0.47819010665900274,0.47725889814165223,0.47581142825808403,0.47184278424408627,0.4687892246553491,0.46556058358209623,0.46551473739911386,0.4604391384703732,0.4604183770835961,0.44781677748362736,0.44635110821721613,0.4462895849774218,0.44511641417646963,0.4450779768179153,0.4448378703209075,0.44474449857584947,0.4446918705849892,0.43135679206147465,0.4275113311046498,0.42289108312860935,0.42289108312860935,0.41781589158270266,0.41634798731817985,0.4120476039721527,0.4092775655088692,0.3401128789521945
37,4.83050925335626,54.16056265428673,39.629080671105335,38.6879243188958,22.87974433512814,22.66643568139555,22.523572815736237,7.438482678581799,7.103666419165271,6.612882852452326,4.275821421859889,4.082648543673068,2.8518765614915553,2.8256005274505966,2.7993379713527773,2.716315502794553,2.6444379732898833,2.595975534090817,2.5415364256034745,2.4847695362953353,2.155365043952135,2.059247480999279,2.0502676703635534,2.0496738946860917,2.0420815572538666,2.020508341808302,1.7718472406258217,1.7698042262671612,1.720312355453854,1.6312781845354019,1.6300914871871426,1.5671916397375039,1.5648788606014647,1.5618339921631026,1.5593337796978706,1.5354000933197656,1.5331092272566902,1.5103335443036519,1.5050527331048393,1.4585599274146634,1.3772281140719143,1.3724831318119397,1.3450373398028055,1.3064686623256272,1.2921916957195114,1.2390247286754028,1.2091213490062536,1.2072764519482804,1.2061955202369938,1.1989487172029294,1.103657377926041,1.1009491715431898,1.0999581248577068,1.0998464228914473,1.0771304456769564,1.0771304456769564,0.8768237456356492,0.8737012108201179,0.8659510315217483,0.8570774033319476,0.8056109016358618,0.8000151335470884,0.7891137735620471,0.7815696485049092,0.7208769893257172,0.72027182956051,0.7186437000121758,0.6781691854951951,0.6781691854951951,0.6763098679890124,0.6713800140503685,0.6703196103903561,0.6651430600594189,0.5288775036163912,0.5254337205401368,0.5239688106520453,0.5193977065476407,0.5186093498922721,0.5175855573455901,0.5154577941590085,0.5130127515584768,0.5110942153078345,0.5109857179426397,0.5053887405577683,0.5053654878795036,0.48443064034582134,0.483089971635524,0.4830550847085272,0.4820651754358628,0.47547156221286946,0.47520686587203737,0.47504119656039406,0.475028771823284,0.465947541606146,0.46382690416262107,0.4591307008232745,0.4591307008232745,0.45621298469776783,0.4555802934520426,0.4524555363111105,0.44919511521349403,0.33855304716413115
38,4.799308487835217,53.503450186209385,38.871869584353924,38.115235848673,22.454855486970136,22.29966059619417,22.177383454666398,7.102182151892815,6.797925288228636,6.291013828278618,3.987122515868869,3.7888875634812944,2.8220735777129504,2.796171528643197,2.7586332528187976,2.6919450484777094,2.5931633382661663,2.5417670415163656,2.4997137523431032,2.3375193927873075,2.010129856008068,2.0045164869099787,1.975461257816921,1.9747194924402316,1.9631429652083077,1.9472471017854152,1.7217677839749113,1.720282725745722,1.6815291950251086,1.612239003386488,1.6117686316610627,1.5454860619086022,1.5433119942789393,1.5419010049598705,1.5404950935306612,1.5013977499873807,1.5002506005288823,1.4871581189848155,1.4824133656091207,1.4109261619975115,1.2925277296322775,1.2867903044531774,1.256895602877873,1.2263568015537178,1.2146898552970713,1.1532112388186389,1.125333899129965,1.1244658024220997,1.1226204865459257,1.1132917258120207,1.048388169117968,1.0409627539089783,1.0401056137894797,1.0396934170854615,1.0048954654262237,1.0048954654262237,0.8293142787241611,0.8253053165820387,0.8193706533977974,0.8124463871671674,0.7529331493933811,0.7486257135886377,0.7411076237401097,0.7323115240371294,0.6656148980644021,0.664536430417669,0.6627650166758325,0.6264094123439836,0.6264091721708993,0.6249262067638903,0.621053985571933,0.6197723581088956,0.6194272680692974,0.515950959942857,0.512617761643234,0.5113136137216139,0.5006568799787665,0.49966101849446215,0.499333889265961,0.4972917723984667,0.49390691031514816,0.4912337686315749,0.4905286249517184,0.48490971295771423,0.484892628013284,0.4553318734693921,0.4541404451966972,0.45411161069829914,0.45324995728493866,0.4460101007744577,0.4456222796225295,0.4455252167314468,0.44549921375126567,0.4346974774694478,0.42851827393632347,0.4247561374063375,0.4247561374063375,0.42184527588357507,0.4211901051724913,0.4186832352246661,0.41537304674926595,0.31060910882336396
39,4.782370513656543,51.189226677361326,37.63286996028838,36.98141961138913,22.225181358515865,22.105894223126548,21.953233539073324,6.6854421268744995,6.339134874169642,5.811239485125915,3.9143359686795165,3.7831761726732376,2.7413323653381885,2.716431626881519,2.684013796114667,2.6249071647013906,2.555330231343691,2.503242067499399,2.463960848175052,2.330482830404426,2.0530472011005347,2.04744183921299,2.034694152323211,2.034090643919648,2.019753048975919,2.0094730526007054,1.7405472650298344,1.7392980572574992,1.6943348859726655,1.6318369333363028,1.631415918717154,1.563585087001645,1.562141551791502,1.560199926518373,1.558967718286782,1.5454107851068768,1.5445538413816124,1.5306247920311058,1.5264310925502313,1.476447478860681,1.2993379780956533,1.2945236161649951,1.267321075621774,1.2327560635217214,1.2208008319397947,1.1659581790231008,1.1252827729578465,1.123807244227499,1.1177457056449276,1.106670075721764,1.0236380675067778,1.0191495509700266,1.018338740574588,1.0179183366542903,0.9814454528905028,0.9814454528905028,0.8174180441489519,0.8134530373190858,0.802116667559751,0.7966874004208953,0.7479032021385067,0.7438812685104853,0.7356507748155525,0.7283831506113243,0.6632959615683787,0.6629848715927729,0.6601556555775142,0.6274393412496183,0.6274393412496183,0.6257047604893494,0.6214543407256218,0.6201345389973285,0.6097356172646744,0.5220315837212256,0.5189971369132145,0.5174324393499977,0.49265283361592327,0.49210012045075735,0.49093886702079303,0.48914984890533225,0.4866496899426124,0.48477196259479527,0.48400549378731456,0.478760753248566,0.47874905400746,0.45309307169310614,0.452306828734443,0.45226981476774486,0.4515968987836621,0.4475995846131174,0.4472987996377007,0.44717999134849273,0.44717596773712565,0.4332683924836437,0.4315398656489492,0.4279485359659534,0.4279485359659534,0.42527181151154125,0.42445675942180644,0.42161808980757626,0.41691203163279833,0.2902001822248372
40,4.735670662472673,48.328040340738795,35.27023963913538,34.66937955431384,20.615667015402106,20.493863718579554,20.37946940663803,5.306759880152911,5.0081729491189435,4.515820381138979,2.8585097558127113,2.7617693594325865,1.9374969881333426,1.9126949108118083,1.8968202589027015,1.8320294534184198,1.789409350489466,1.7493172664977843,1.7156191143104376,1.6514156001147127,1.4394717683875025,1.4386260929391954,1.4267437561883674,1.4262765694126878,1.4072530148791946,1.3975061378152636,1.2630222954205739,1.2616450770639684,1.2282774653180948,1.1901924016738499,1.1895803245635272,1.148566061702145,1.1478292964913754,1.1468687915963438,1.1456757188686029,1.1429112781320696,1.1425223315369168,1.1285951910247105,1.1240483482209813,1.0918651418429155,0.9827613691744012,0.9787824603521209,0.9531598310767979,0.9206129025370051,0.9102346063193015,0.867597245828481,0.8300472861429649,0.8286835212049669,0.8285996935786812,0.8187213210957519,0.7581996079189177,0.7559744305244303,0.7549851430054347,0.7547142922908211,0.7418454922643088,0.7418454922643088,0.5984964496709981,0.5941618061592647,0.5905444580127566,0.583354606774621,0.5460116474497896,0.5420853005963809,0.5353602812697242,0.5285416221027077,0.4606775847385371,0.4600759942985529,0.45855363418639006,0.4334883013258848,0.4334883013258848,0.43145348539807576,0.42719850477316373,0.4260234619459376,0.42189065522425423,0.3341941658444822,0.3318483225928677,0.3307228618820432,0.32060425964610595,0.3195145050225889,0.318572053426275,0.31735579359794863,0.31462341043626546,0.3129438612842799,0.31110554763913073,0.3082572476514511,0.30824806740820376,0.2958186692040511,0.2946173742929642,0.29458105549397506,0.29422788974566494,0.29420595838217517,0.29386018794157487,0.2937296957252955,0.2937296957252955,0.28695766248618243,0.2842310754135079,0.2813284851048423,0.2813284851048423,0.27926497807043693,0.2787237937391853,0.2765488123039685,0.2730237188679706,0.2576077790934065
41,4.693563997237656,45.6343315493687,33.73099914737965,33.26937312674642,19.86387653043075,19.79879565857844,19.69541553413154,4.514234608447628,4.26605450648059,3.784480220837882,2.8273417708914335,2.7452775741844495,1.9896838502041987,1.9631733505805344,1.9532711904073714,1.9118284095703013,1.8532493120321485,1.8238793558014335,1.7899328689179042,1.7498909668309077,1.534339105453162,1.5335082487229181,1.531948448823094,1.5315409866163334,1.509546898270185,1.5057255293229777,1.389576569134078,1.3884446935552586,1.363509674237949,1.3318885862901453,1.3313979417776787,1.2817089228984522,1.2817089228984522,1.2810269179243141,1.2796732955132886,1.2742677505588178,1.2741066792342806,1.269798196720476,1.2648911563488003,1.2505073515969731,1.1006103410589778,1.0989690793237314,1.0739887596986193,1.0416270274031347,1.0366425775788182,0.9934690544885112,0.963855812033446,0.9618105102754517,0.9614446803785945,0.9549718312650446,0.9176370736537053,0.9152885232326415,0.914701276504651,0.9145509523939159,0.8786074499074352,0.8786074499074352,0.7252664257333092,0.7229518954509735,0.7191161789548407,0.7121626191664515,0.6632327675684707,0.659930854956275,0.6549818214331703,0.6505123993927698,0.5824053163380515,0.5817676932346281,0.5797254986301185,0.5518630050489955,0.5518630050489955,0.5506591283952982,0.5461418659285391,0.5449814726026733,0.5423759272102028,0.46911435051603184,0.4682179963492611,0.4671345716220181,0.44141501016192586,0.4404918083334688,0.4401457089588127,0.4395912203936151,0.4372858967842104,0.43560924084232394,0.43542905628133194,0.4310224178343125,0.4310039934816903,0.4231967201535983,0.42223232627805446,0.4222172095220765,0.42180200886163177,0.40823101292964736,0.40801701155986647,0.407908447224857,0.40790373707426136,0.4036667575413452,0.40190063031784656,0.39954921506010765,0.39954921506010765,0.39738119688290796,0.3967846622871074,0.3940975270808981,0.39083050240506323,0.2319641423220172
42,4.673764588157822,43.58277357707625,32.13249512472763,31.797207077704442,19.550712207397318,19.47235349670696,19.35785065549399,3.896703779769261,3.671228195878934,3.1504084372384002,2.307753252199104,2.24779488586519,1.5846568837817052,1.5668539911172494,1.5609260821022954,1.5181937556541332,1.4653419462709991,1.4161368355033352,1.390523599435465,1.3173633674690106,1.1394312033643135,1.1387936084528618,1.1353650322545543,1.1350373058450567,1.1111556643814795,1.1055947373119142,0.9911377227943488,0.9902013278415772,0.9685789388840187,0.9278144675739551,0.9274764665483751,0.8922910703071099,0.8918500106680297,0.8896157526679919,0.8880051056108834,0.8862827059035461,0.8856799129607447,0.8777012862037876,0.8727361770880748,0.8598152238882301,0.7968650510269104,0.7938906009733075,0.7745338660567828,0.74105202385288,0.7347753251320374,0.7008167400649593,0.6772431482509927,0.6769942685356226,0.6762295884810945,0.6699370196758193,0.623184542022799,0.6217086891261964,0.6210275536755808,0.6206842217136004,0.60055277987805,0.60055277987805,0.4682874113280033,0.46537135227992193,0.463588767053948,0.4621705182882825,0.4241739013203709,0.4212899695483939,0.4172904867384516,0.4133141807369441,0.3436919777453914,0.34296827438951455,0.34141714547825736,0.3192162944350564,0.3192162944350564,0.3179724690036295,0.3142546943144456,0.31342325962155754,0.3113704543880786,0.2564880732869968,0.2522625198016381,0.25064975305903,0.24731450148499662,0.24642590993772073,0.24634683701038207,0.24599839910920154,0.24463834481634653,0.24243825944545258,0.2423541751409385,0.24071149455228688,0.2406999419325545,0.23041271872591562,0.22972296693313876,0.22970918266070944,0.22920134305106937,0.2291155371728062,0.22889741664443036,0.22876829476275962,0.22876551355641653,0.22494042695709632,0.2229084190558332,0.22114864907378834,0.22114864907378834,0.2195718460267759,0.21906530075920183,0.21814946211466882,0.21500188501680362,0.21321956582624668
43,4.648408812784397,42.467307125748036,31.121836447291376,30.75384826147968,19.43993598843242,19.371795784563915,19.261224651797345,3.775705000609981,3.5611336259610322,3.0407746325606806,2.2396548028304726,2.1905808181324455,1.595542267421973,1.5713953282334616,1.5666268626268507,1.5358787956108666,1.5156100542375064,1.4880321822659293,1.4629669884378733,1.4064302843798198,1.2417489523552672,1.2409873841237182,1.2409137113010686,1.240667625789815,1.2139235698224407,1.2091080996872672,1.1059015348735568,1.1052078729761639,1.078243860610916,1.0035860169334083,1.0032722489826282,0.9656629457084617,0.9645063579473175,0.9624545629749165,0.9614610422064274,0.9598750594695306,0.959849508059363,0.9552697370430718,0.9515917659408344,0.9381406231908165,0.7900020041510734,0.7857106094228354,0.768203708648293,0.7397440826660503,0.735407524874173,0.7025163412121352,0.6699130217597885,0.6695318516285251,0.6685901298488552,0.6603888817543163,0.6210961069243106,0.6195683041528042,0.6190932904730974,0.618894926068491,0.6164424849938894,0.6164424849938894,0.47726353912586317,0.47312090256917305,0.4720243689953823,0.46795169881117016,0.4282631926363553,0.42566045349583154,0.42171279758386965,0.41907968688952935,0.3485079252327486,0.3481163419826094,0.34629731676935005,0.32931080205346525,0.32931080205346525,0.3279915886175665,0.3230762252586226,0.3222030170764796,0.31662788716942714,0.26308071846989295,0.26192539631176476,0.26024823335872843,0.2527058265225719,0.252469578690082,0.2520965152346136,0.2513928467357956,0.24983212107481975,0.24762173967310028,0.24756022403329467,0.24553904306981958,0.24550126840981124,0.22228774808705995,0.22158410546727822,0.2215697912911353,0.22087298777038572,0.21677337756242943,0.216495398941669,0.21638776400037954,0.21636670062701133,0.21281397051688117,0.21112172421841283,0.20939002145984859,0.20939002145984859,0.2073931648170631,0.20703632670114336,0.20462477730032114,0.20134602810239677,0.19785394032949633
44,4.598205408728278,41.33593016649725,30.71655671563681,30.406932821547514,19.43482174394986,19.396504780293203,19.28904867328213,3.3700237232248473,3.152156104963178,2.617351520740356,2.068177786081506,2.017326926973066,1.4553746997400976,1.4375909689190163,1.4330488809092143,1.397458122577218,1.3568607416108944,1.3249734252024319,1.3057639661007043,1.2462202773995086,1.0757001813717482,1.0748754740325441,1.0748701844236612,1.0746272105587333,1.044865369738544,1.0438888796878132,0.9725194486668252,0.9717625803485916,0.9506420731709486,0.9067003354028947,0.9063520458903962,0.8782588603565247,0.8781642820360818,0.8772515700535974,0.8763412977080997,0.87366701298201,0.8733580716646725,0.868104847360804,0.8630235530037529,0.8484601955048183,0.7263701889581915,0.7242690122528375,0.7084909050982009,0.67931537440633,0.6766793887229839,0.6474814013885052,0.6256002203182461,0.6254200758902141,0.6249350317940976,0.6220093654690577,0.5908294438571035,0.5892124585295897,0.5886090163953152,0.588543526735922,0.5754568788965151,0.5754568788965151,0.44999571004106537,0.4469248600712497,0.4445593028166279,0.44313581370296495,0.4065503460264927,0.40417975598864725,0.40166353295700313,0.3989719243872452,0.31906874410276453,0.3184864445138944,0.31713866969804083,0.29932150094615834,0.29932150094615834,0.29834696069730937,0.29455685712280477,0.2939328531080601,0.29386155591673085,0.250825539858348,0.24958290103471026,0.2483344953600536,0.23922060489557445,0.23868188693428793,0.2384073053704369,0.23821301438109604,0.23652332766397935,0.23513554303339915,0.23506725659446462,0.2317570135740138,0.23173937681631482,0.21902528635910357,0.21851448880013571,0.21848494663260154,0.21827299623804122,0.21826115190852408,0.21801940859805824,0.21796762075148113,0.21794720526494135,0.21448884313151373,0.2125762709554127,0.21146833028616008,0.21146833028616008,0.20982187175505365,0.20934536125030437,0.20827094484578967,0.2056878225080227,0.18401085174301293
45,4.579661296897055,38.54918597961487,28.570787276527824,28.247914681489963,18.59446197597667,18.53588300214495,18.42368753080765,2.7825983919354664,2.5762216660059987,2.03432968322377,1.7848370530989626,1.7517340976946196,1.321657701982374,1.3033252073114099,1.2976384011148259,1.2721487160810514,1.2328192263032427,1.1912679810071394,1.1729258200263257,1.1024424202370313,0.968866048004155,0.9682538049278627,0.9635858531785209,0.963454562578851,0.9313908948413855,0.9285177384235028,0.8926946624956343,0.8921800968767096,0.8810752518854019,0.8376979913574507,0.837576690522203,0.8123056869351308,0.8123056869351308,0.8111028109364962,0.8105658035154254,0.8077101767116757,0.806841095181555,0.8036513734004803,0.8009765702754068,0.7916681384209557,0.6843874587536305,0.6823248090316982,0.6683421528286345,0.6423244256460144,0.6372285651250061,0.61378520918263,0.5925127085326841,0.5925091256433627,0.59150830209664,0.5872466716978655,0.550631789716233,0.5488854337845076,0.5483047683711196,0.5481524091485745,0.530321033896081,0.530321033896081,0.42399338912896384,0.421511226871825,0.42077610190721304,0.41816710447146854,0.37156100543288123,0.3692317599112223,0.3652865681057287,0.3637972298311596,0.28605308647524935,0.28537998101358864,0.2844528002839146,0.26786486075540933,0.26786486075540933,0.26740606150027396,0.2630673835146782,0.2619000215527384,0.26187319962052097,0.22397981419710922,0.22314514987724715,0.22147250791760148,0.21264704847856666,0.21166790570400879,0.21136254695020582,0.21099940594422129,0.20865961951404313,0.20670669350796017,0.20667393139436918,0.20280655505529793,0.2027767969299192,0.19304157879049855,0.19206293691924065,0.1920454983898226,0.19145299573906296,0.19144632662123928,0.19113660222717913,0.1910265799093029,0.1910265799093029,0.18845974811097255,0.18696936094231956,0.18611689550525143,0.18611689550525143,0.1840741732331314,0.18372444992109682,0.18349560406894452,0.18168583982140998,0.17830760354797567
46,4.572995768173951,36.15243358797383,26.64700618702172,26.390323076919884,17.468065310123652,17.446383036914675,17.312620872326328,2.297562953976138,2.13037234943551,1.6315154310428288,1.4046111876712228,1.3754615338959335,1.1260451549564336,1.0994822123758807,1.0955041998089725,1.0648509991490862,1.0429019300554057,1.0100732073382543,0.9924122304557693,0.9205116910684814,0.8263508381881632,0.8258588593129746,0.825386561994138,0.8251015376751103,0.7870707902570035,0.786769401716754,0.7575960750174225,0.7567166656752474,0.744334769178761,0.7282505898039114,0.728034802427577,0.6996390637638314,0.6995969399615068,0.6980039910642074,0.6976879528795554,0.6909518584319085,0.6908230994609189,0.6879711625128521,0.6857411283349698,0.6819387060756781,0.5850818501724611,0.5836858309531868,0.5702477640278508,0.5461465703438225,0.5455252584781554,0.5220971547600547,0.4998573742196849,0.4997226044557743,0.4994083356470956,0.4988972230092724,0.4837100727082262,0.4820637840633152,0.4817958806527467,0.4814679616953098,0.4793078249827945,0.4793078249827945,0.3713952832218524,0.36879702794606195,0.3647616748026978,0.36455840284333046,0.3269621065860561,0.3252125792623504,0.32215072259461547,0.3206250985069229,0.24877739832149184,0.24799600901193,0.24684368407262763,0.23957479519374603,0.23957479519374603,0.23925439347767108,0.2352145505702615,0.23419136532722254,0.2322276154515113,0.19785784989472666,0.19565252376577055,0.19474433325751314,0.19410688969254317,0.1934468543449712,0.1931847122696648,0.19281494511277053,0.19129719016057503,0.18864490274906187,0.18864490274906187,0.18729902879549218,0.18727190909112126,0.18263939438750054,0.1821241265991998,0.18211348540620687,0.18175307488644904,0.17660529594131036,0.17642387341473495,0.17639323464496207,0.1763799976909149,0.17490923059859886,0.17322321951710162,0.17235388164306123,0.17235388164306123,0.1705747445815843,0.17019537543785176,0.16959353917243647,0.16825175355510605,0.15674850666900988
47,4.563228809776224,33.842693349569664,25.04686323260928,24.82826132305337,17.216574990920904,17.191911637935668,17.04331424608561,2.003504009678992,1.8927172191454205,1.4163959886997293,1.3310402932518335,1.3125564260229157,0.9931263365408411,0.9749099043298572,0.9734138536493177,0.9509196525250225,0.9154685923560076,0.8986417077780017,0.8874852032029775,0.8138673376612967,0.7199629410849514,0.7194983717483693,0.7194436315122551,0.7188394137479498,0.6769972615521709,0.6765056973067323,0.6604397486709147,0.6602697837271709,0.6488057564393177,0.6124175485385643,0.6122357943055783,0.5784910622480324,0.5784889946671156,0.5774839149662304,0.5763868768177591,0.5735081880942232,0.5724490330905502,0.5693336657515046,0.5675270818477506,0.5643106693029546,0.5304115334295268,0.5290846569874017,0.5190120602457968,0.49454637502079674,0.49246620362563787,0.4709855390045857,0.4472193121659481,0.44715755476515345,0.4467263922448496,0.4442523681016447,0.4396046532988595,0.43769104090091915,0.43735426139352485,0.43719281286516964,0.411937478886111,0.411937478886111,0.3172439605659491,0.3151669730552451,0.3137104401700028,0.3136253220808043,0.2762367021493034,0.2745885464604943,0.2732279972843061,0.27219482548745205,0.19979238657557924,0.19929804282607877,0.19814161205734215,0.18968751335728407,0.18968751335728407,0.18926793012073184,0.1850665174258778,0.1843870206600349,0.18438086584132043,0.16000119330306237,0.15864315833601642,0.15759879746325373,0.15759879746325373,0.1573452801460504,0.15696046938259794,0.15663701375717934,0.15550081276478142,0.15263898945165597,0.15263898945165597,0.1518006591981178,0.15178418065890278,0.15178418065890278,0.15079585281160374,0.15079585281160374,0.1502524585256486,0.15022988194818426,0.1501838694082549,0.15014426187536223,0.15008866427817893,0.14862088723052722,0.14755464693952536,0.14679166198567714,0.14679165392759802,0.1452026673415046,0.1449519600882214,0.14419301831136228,0.14249384195514428,0.1471029177858234
