hops,simple_graph_upper_bound,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,min_80_simple
14,4.679472624398299,100.0,100.0,100.0,100.0,100.0,100.0,63.2186755201091,63.00144570017607,62.54192177542603,60.92417332290718,60.80542965226498,41.736320180259945,38.57441517373316,35.900097982649356,27.434419295988665,21.70714542966497,21.5323531718211,20.88297580695415,20.427358525904225,20.096380253578303,17.433333576008216,16.82037047943503,16.758229958700024,16.070095472870527,14.552697577301362,14.199781366989463,13.628873590449974,13.4722938637411,12.909982578922937,12.879158864709547,12.689527109407347,12.418940363861704,12.389160794392154,12.114762999911635,11.937926011040856,11.59430166796395,11.580175418058749,11.540219500836065,11.242517843918343,11.212963487298408,11.08700602311838,10.658269257299619,10.641334070269219,10.640956609433923,10.47229083297689,10.464903939965799,10.42976170939723,10.096269322971681,9.506599733423371,9.380526954830327,8.544043914926277,8.52875899825538,8.522204067072652,6.037271384427826,5.7513093602087535,5.6757475880216655,5.602637698875373,5.303158835584876,5.216599456961622,5.167731215863994,5.046581656513998,5.041628337732452,5.038480674173372,5.00793214456747,4.957244830639128,4.937944553127846,4.866984944798589,4.820950708085716,4.795557984744699,4.775876796450884,4.718642397811142,4.695176165956544,4.694401266651771,4.608592441147711,4.593973674455116,4.593910183516259,4.538442001057625,4.153604704912202,4.112041185122978,4.111862918176737,4.062967973020431,4.036290686804993,4.035341994191271,4.035212365469681,3.809678823016169,3.7882507052766,3.766821203807914,3.763327035285997,3.762814861851959,3.7419634507578405,3.7085524390680136,3.6260544586016623,3.572399568773215,3.509904338350956,3.4892564413130667,3.4851817731234718,3.385912776467075,3.3803817243617442,3.2736414174213198,3.2280663760797212,0.27847091374326444
15,4.653435492942626,100.0,100.0,100.0,100.0,100.0,99.31607330435315,51.680151473866836,51.10503069611366,50.679705171095506,49.44535802725462,49.34911896137811,32.8920764682279,30.085222700538612,27.825598265981007,22.318002400923,17.526375397838848,17.360845291240455,16.937082481116637,16.52900330240659,16.21284351806874,13.697228931498236,13.205699629621165,13.150972638685205,12.653913414802934,11.290446694094516,10.900830465015696,10.502008271856978,10.378057261931282,9.904101773797578,9.874930985794128,9.751373139361547,9.487335767619511,9.456319446455469,9.295742080244581,9.171985231381926,8.901086654583215,8.89213390624181,8.861852721815218,8.613924785869928,8.572940271017497,8.424653710974916,8.064605456045332,8.051157733224775,8.050776917020421,7.872283630807397,7.865468507535443,7.8379620881644945,7.5877434986678525,6.336216620236993,6.278987768512691,5.971357367585693,5.956494539978596,5.9496235831128335,4.5398963535021934,4.367623966440915,4.326937376593543,4.246393325271009,3.976233446415091,3.8928907030702713,3.850040682720298,3.7694041195092893,3.7652205952245406,3.7630151762046053,3.737576799095607,3.6814189696929707,3.651283188430032,3.5444596732491016,3.527854297848884,3.503373039974935,3.4954909648711174,3.4211398276258023,3.4008808597458415,3.3999381899912104,3.296991826749589,3.276576151465717,3.2765299089534494,3.240098639541708,2.898420587233428,2.8723608263855938,2.8722474643703664,2.787115433543766,2.775730390714968,2.774044857125643,2.7731745901463216,2.6115739510021396,2.5974803239727144,2.579820866036088,2.578020444026215,2.577441074132921,2.5716283632020436,2.5179922869430134,2.4451225392141485,2.4206296728966152,2.405000183980677,2.3993556468199175,2.39588150419297,2.267789231367486,2.267335476644741,2.2036714777467625,2.1958384704176774,0.22659243795359144
16,4.628115966058081,100.0,100.0,100.0,100.0,100.0,98.10064921973658,56.59435234291074,56.40036729190551,53.60199405142537,52.28163945450293,52.19209770965131,34.21245453630437,31.366131577039905,29.342894842976037,24.355670391874423,19.075920814134072,18.89738653581136,18.579579517681665,18.240928435485635,17.941741141376017,15.955927199301565,15.653342492221459,15.606299833571937,13.984535379340462,12.799520477526155,12.519622245049973,12.15815680922734,12.043818423913548,11.39461183981426,11.368991658464491,11.272525433594524,10.992776161493547,10.961163803847917,10.71362310956651,10.610531750890853,10.393285433470798,10.385910434219982,10.362995096463484,10.186794298833492,10.168957740060717,10.103802270240383,9.806493840072523,9.798259059479319,9.797958873865227,9.63815765096253,9.63404333472587,9.60552135898259,9.418424992466123,8.764562787973313,8.740297862879721,8.530356983472693,8.520175448521867,8.514989450178613,7.138767447313034,6.917244481281534,6.874015451307442,6.812648898221461,6.48160586277382,6.279569660360651,6.249869840277046,6.197978046794615,6.1947075802285125,6.1912489999519,6.174798856143307,6.141255135146182,6.131607756764103,6.083876928966526,6.0667260245648,6.053423349812461,6.04306761440566,5.987654521793167,5.9801942190884425,5.979594415322702,5.917671246035132,5.902391077260556,5.902355223502342,5.879758133780399,5.485429921743909,5.467420785729399,5.467260990980142,5.403277170346159,5.394097797210733,5.393295507420405,5.388509530025929,5.2340224401699444,5.216233594955647,5.1934053436462335,5.188598426579295,5.188034444184672,5.182096613258985,5.142679116550957,5.081006835089533,5.063407745558849,4.401435850924397,4.396768660794062,4.394999471041163,4.267671680854832,4.266905996104571,4.2132645455821915,4.20949643441305,0.17393212456631751
17,4.607296798841537,100.0,100.0,100.0,88.53062566297139,85.54525325835776,76.75913969137808,39.74806289997796,39.44693009694267,39.05790387615116,37.93414427779209,37.8499064196151,24.77181482766939,22.404741970989424,20.70475988363165,16.217074105307095,12.639059222364706,12.512226491517643,12.23970610405643,11.934590375018255,11.682129223081803,9.524961426254915,9.204851721197834,9.153244639368777,8.776094507216895,7.578260163482785,7.389899342891527,7.0901143286879496,6.993094570367155,6.595560883935102,6.57775111094731,6.478089152206386,6.2438772621216385,6.21446648171497,6.0848015811894625,6.0067452461337005,5.78772578261382,5.779102375617183,5.754084893810211,5.5720692310295,5.551832063595727,5.489513368659124,5.17307459564988,5.164573355629348,5.164262852974353,5.103744776582233,5.100120732816639,5.079066911572628,4.9248853722341295,4.24826082828154,4.222390460729491,4.068746295084051,4.039753956101549,4.0373357732464115,3.0611634730705273,2.8763618859710602,2.8295968619602783,2.772390833324553,2.5616551785758563,2.524901006254911,2.5001619365868,2.4189738403825873,2.415571883837924,2.4142939260193184,2.39382311176757,2.3826165718990833,2.373646200863308,2.3295120071361723,2.3113991835317993,2.2961020637236005,2.291610715481072,2.211625567168644,2.1943028348126004,2.1937975920001813,2.0911575949435557,2.0821560870504694,2.0821265104026456,2.0595097624938545,1.8022023971070518,1.7901704500639897,1.7899402730049199,1.7593379841460468,1.7560435293426053,1.7554499662105187,1.7553830995596775,1.6048234459650597,1.5881970363951416,1.586017366159626,1.5827402766134107,1.5825827127016407,1.5762173570250702,1.556497519798616,1.482515929389475,1.460587109663993,1.4232545798865408,1.4190538179869172,1.418513247343715,1.3735947875590044,1.3730059744076197,1.315269379503266,1.3082491217570984,0.14661482500433848
18,4.581931018000903,100.0,100.0,100.0,84.39904649676753,81.27375316278187,73.37516791372185,37.05579481727848,36.748375323778156,36.36083314498576,35.027801794380466,34.95328233291559,23.129025492769127,20.95653828653166,19.425010890441094,15.512052335772303,11.757915450751186,11.64866531508926,11.118249915233655,10.839899397353753,10.60712686124303,8.9825006332336,8.600220361902856,8.560219055624726,8.19670494108547,7.127382237085421,6.953050620286235,6.685414384559781,6.593594840328447,6.334592058698192,6.3200399876149636,6.211893934587939,5.975571021434071,5.948130042277042,5.831058651937514,5.786137652905548,5.548150899218834,5.5387377937333495,5.5178294328791075,5.358931849804289,5.340986143565856,5.288176989724731,5.015705914892533,5.011126148081513,5.010852738336437,4.944161144053992,4.9404361845920555,4.908320559149786,4.759213544277602,4.062793285744788,3.874421847024567,3.7421426342558783,3.7354413585973596,3.73376409956472,2.6863497346989753,2.544586000440643,2.5168469280229884,2.4664091628482985,2.2534725366975383,2.2129969948806267,2.1776660702352437,2.1153798202747027,2.1134942861742787,2.112161740759177,2.096572125506437,2.0814303582908145,2.0652218043336816,2.033271306788692,1.9984225017227868,1.9847945403765532,1.9801198469155095,1.9319124481294228,1.9306362223738216,1.9302525563741055,1.8518749011492674,1.8439051999727742,1.8438150754305522,1.808161197580558,1.5435718235454288,1.5305884014667623,1.530486104250927,1.4858404779541092,1.4747841967204562,1.4742513195641735,1.4741931527195309,1.401797800514369,1.385794948115876,1.384140522916827,1.38155838524126,1.3815190547662877,1.374613020024058,1.3518051253455647,1.3269908780397768,1.3122765139264247,1.2593128400731257,1.2565025000168055,1.255772157123583,1.1654713866359443,1.1648163325795606,1.1169447435124282,1.1142123563138118,0.12353443288080339
19,4.570533179762672,100.0,100.0,90.79884662622237,71.57268161188176,68.9799385059808,62.242473875904146,30.490796582010134,30.20222857179318,29.910589180284116,28.611414891044017,28.53690248676612,18.678746792507066,16.674335390772846,15.363702225923884,12.083169395679995,9.367327752665123,9.245574063702227,9.009186586152255,8.781078379125248,8.557778139976351,7.297091678745141,6.988755993370694,6.961381166972596,6.648009550138597,5.741760784426084,5.643031732868824,5.360102920082526,5.308241718828416,5.1516495922127685,5.1396925158493785,5.0577485180439465,4.894116271072427,4.871687626027022,4.729957861885915,4.657629249572401,4.5355741948062684,4.530252452258589,4.513407737781694,4.388081691532861,4.375859730057353,4.309072108451893,4.076952548505376,4.073768311018457,4.073591497473957,4.035344364869559,4.032593948807621,4.018383338358442,3.8374743109451743,3.2095379430428026,3.170767176094428,3.0615271398749497,3.056824043468648,3.055556567119517,2.1753920599293175,2.0307764993927915,2.008465043778717,1.9944495111081277,1.8047860787583836,1.7989224834589923,1.756305915289537,1.7181033389333704,1.7163852080952808,1.715571120158196,1.7069682858236843,1.6900920100449366,1.6792626384138005,1.60975161223783,1.6022885953508237,1.5940333640577085,1.5908611892118103,1.537907741726302,1.531991075279992,1.5317009123109266,1.4713779677768817,1.4635086023841333,1.4634492504131986,1.4448573315790612,1.2629425033602475,1.2538359287620762,1.2537417226830891,1.202474577526495,1.1978735246540095,1.1971087296057532,1.1970531503971023,1.1146427316484915,1.1040435977790197,1.0818422062295214,1.079984104627979,1.0799405417962573,1.0749115707756713,1.0452914635316612,0.9789511539175264,0.9699547788978361,0.905475669571964,0.8962750151163232,0.8962722129284532,0.8266611604518203,0.826292643889729,0.7719543883059299,0.7686464628993267,0.09761402644360284
20,4.541871913046373,100.0,100.0,92.70398697224105,72.77920056450516,70.03967308568627,63.54293643091338,29.750142561686825,29.46950541685968,29.00248493920619,27.75600954092165,27.6898791546826,17.67360064252435,15.929097746831523,14.649326111949488,11.672171265774733,8.534386327514522,8.431533470197069,8.175062962739183,7.9256777113531065,7.739026698499272,6.643942033924571,6.2870873462931485,6.26107146497619,5.982647616504529,5.188515000273248,5.081251819351906,4.896974893022785,4.85779479637276,4.630841462342048,4.621663438441985,4.572246822734814,4.416499168487942,4.393731335385267,4.2953259233524905,4.261488650472755,4.15621744303226,4.15171205177269,4.1407828225689025,3.995300942500847,3.979956154615836,3.9240170424784666,3.6841009384952073,3.6790114694162956,3.678824825859384,3.619760389615748,3.6177066479821574,3.606470492311366,3.508622247044457,2.9501255772511796,2.9122471920188273,2.8247094732438893,2.8212210039414556,2.819931762149829,1.8669420559276735,1.7643921890141259,1.7489547646321177,1.731828509560376,1.5460877771526436,1.5411627710094005,1.5099674763989086,1.4397606936956684,1.4388587818671987,1.4382118036832132,1.423724246299254,1.4034495174926946,1.39737282716451,1.3470328674739744,1.3395725863668801,1.3272317679861712,1.3235761651654259,1.2775959220801059,1.2771712254307817,1.2767555730900448,1.2107798636560314,1.198957233237063,1.198907078844326,1.1578093122546247,0.9545958674809254,0.9450657597216249,0.9449547099154015,0.8788735907462569,0.8768132510507657,0.8752693269625633,0.8752343981510976,0.829922391329815,0.817506594180932,0.8150755512075998,0.8126377880043978,0.8126183010227719,0.8093065145184791,0.7711722256337433,0.7006000630446679,0.6950735065167636,0.6432765491726992,0.6419058125389009,0.6409887200692449,0.5893126288801048,0.5891737239050014,0.5699496130240513,0.5695732632133321,0.08089528601005004
21,4.532918877718376,100.0,94.89251906859467,83.58042075857142,64.31998638717133,61.9720408213247,56.59757883493934,25.15188781274175,24.81693002775483,24.43340835564336,23.157204302148884,23.100846391660156,15.023093083477594,13.352264511208864,12.263826113640954,9.552021455278366,7.3252038328917175,7.246776423227987,7.037472747112638,6.825094695734375,6.68688088837926,5.803079375456784,5.503736109411658,5.4822192412998305,5.299681061692173,4.466817954634624,4.404929663068046,4.21532654636441,4.17519293263381,4.021643897585238,4.0136840374714735,3.9847705412180208,3.8397227850617197,3.8227511491692012,3.7813852908787546,3.750411917594966,3.617136477528155,3.612322432048419,3.5990226022901517,3.4830688360752347,3.4717411448151614,3.440356378057962,3.277661618958021,3.273927603955078,3.273761731668372,3.2451718440957147,3.2434849431160173,3.229153912091634,3.146617494543698,2.5308109795275318,2.498477725343632,2.4412791737861683,2.4387778090514667,2.4377291954268414,1.5055897090404904,1.4073294021145324,1.3844470789401386,1.3656537284322192,1.1526241914944038,1.1511231224693972,1.121403029326784,1.0868073928686415,1.0861565731062055,1.0858160959429994,1.0683015194964551,1.0448161504147289,1.0411187083653193,1.018835020716858,1.007219680122847,1.0045313877482511,1.0030715735391642,0.9495039641635569,0.949176088150675,0.9488284180885957,0.8826015328556689,0.8780515502965875,0.8779656414947472,0.865821192793146,0.6751089882293493,0.6724549679949697,0.6723707864671713,0.6311617727792663,0.6238679762132302,0.623195335214882,0.6231783781042555,0.5324677119226523,0.5191949784818071,0.5165236776207492,0.5157121285022712,0.5156911103872588,0.5149295917852084,0.4974574196463819,0.49297467416774116,0.48728606644102307,0.4641458525074697,0.46337782279054013,0.46334061370662616,0.42576121715375237,0.42553505330807734,0.41057641453227806,0.41043052928389534,0.0637074351080268
22,4.521537682286733,100.0,90.3892965029813,78.74574903596013,59.96411582842468,57.71705546397498,52.73310618872982,22.881065884758947,22.5554391349921,22.111919471553882,20.824013417809095,20.766363050912304,13.725222276922452,12.105661310099944,11.135036577303724,8.805890786201262,6.974807051859387,6.894960817731344,6.630070806115907,6.453760653938093,6.334632493004106,5.510759459181292,5.074058313391526,5.051877237081795,4.854291261891367,4.134899022896669,4.092973132400588,3.939611223790135,3.9050704579094684,3.751747173752895,3.742521918962531,3.7139022528074657,3.5728439506099487,3.5483839401163157,3.5209634903325906,3.499551907893144,3.4396623102882065,3.437094106038537,3.4285352771492383,3.319275446212017,3.308285943943841,3.3000826435735475,3.1068679373420345,3.105668526774756,3.1055369624098947,3.0951841668142865,3.093390264203892,3.0773241374830973,2.962252212319081,2.285555666389116,2.2406727110615816,2.2127677982334903,2.2110305306294196,2.210324500105375,1.2232690244512108,1.1333770144083564,1.127010856491777,1.1178284827417235,0.9341655300903642,0.9249780731183775,0.9049828292011641,0.8684283296373952,0.8679850437799862,0.8672817579415223,0.860452000703681,0.8500863989801157,0.8478093757338122,0.8461873435005284,0.8447499712082958,0.8403396770665338,0.8402534105898003,0.7931158947560338,0.7930632443316271,0.7926671429182974,0.7119475847492489,0.7108833279288662,0.7107943683097341,0.7060356652760239,0.505570100645002,0.5041456408057919,0.5041018044680794,0.4646781585251363,0.4621152677254441,0.4609098133861147,0.4609065469164692,0.4398889339927731,0.43037655912197464,0.4280187292752096,0.42778309025783273,0.4277706384186962,0.425453482515966,0.4033353765584516,0.40117263877659315,0.3971827895338553,0.36523707477403855,0.3641687863617917,0.3641506944119478,0.33394250908385037,0.3337723325758006,0.32182366242587973,0.3210959956097478,0.05222619100889783
23,4.512211275061419,97.18349130572362,85.95429167499152,75.09464266688771,56.46863100357984,54.54013799756872,50.01986245846279,20.50597724067039,20.111003710932458,19.66994849574781,18.53320018756532,18.482197517764074,12.068591208366577,10.808314560839614,9.9949136664608,7.786581873328074,6.089028573812076,6.0088815647793155,5.803227268441306,5.63719026804917,5.560579626080001,4.840155825328847,4.541792653815577,4.527344716037491,4.323743563671195,3.6704692177196034,3.6306342494328065,3.483038136367569,3.4527949355402954,3.3119656380459537,3.3058069698871444,3.2773377083127793,3.1356379337993947,3.1059734812788293,3.0831662506302666,3.0642099010764627,3.0122323280997203,3.0102379617286923,2.996972493256537,2.9453051812223507,2.93835213734479,2.9122489910936715,2.71473493242597,2.7117118561532516,2.7115957939779403,2.7042673220175835,2.7026765122136487,2.677519479775603,2.6143181157525603,1.9565533308918115,1.9318991668600176,1.8981969365888487,1.8952173306048337,1.8946896141834455,0.9916488312742011,0.9010920255032256,0.8881405641653065,0.8794202860781914,0.7676971124098428,0.7584925085472832,0.7346185720118883,0.7028886609230711,0.7024517342255644,0.7017742192687114,0.6992266789825741,0.69260007938911,0.6891777085850813,0.6684005632052811,0.6676567284858678,0.664641651416403,0.6645863593368861,0.6352320152218864,0.6349884055805811,0.634707439692295,0.6009757076398402,0.598171917009864,0.59807393322831,0.5965265128489957,0.45543655332364796,0.4545938236031116,0.4544950344673464,0.4430699295316969,0.44010230951688895,0.43877700124207486,0.43876828626317566,0.4087611998014841,0.40822145327719245,0.4059917339907082,0.4057237555136284,0.40572248172312475,0.40444934067912736,0.3990488697176416,0.3972159194944409,0.3948825226245961,0.33997018259589734,0.3390985490793907,0.3390978715984345,0.3276046076846277,0.3275813304009462,0.32015955509563376,0.31997163953505203,0.0453550098331143
24,4.499157028281448,90.45583399407812,80.35606836167409,70.36303735514106,52.63088801199361,50.90160201511468,47.314485000728574,18.923110789696317,18.51640155874892,18.075734296045745,16.810277746553442,16.765099142779004,10.736188639221115,9.597298143836847,8.852127144508705,6.955157986662937,5.179074931496002,5.1066278644398135,4.9486299036248305,4.785052347856737,4.719163548206528,4.262096096779552,3.954460479257387,3.9406421317584313,3.800563247068414,3.262090066684295,3.237220079197499,3.105408350249179,3.0775433008041846,2.9414824684482235,2.9360804915740815,2.913159471113071,2.7825768024489483,2.7624353497667236,2.731128651314336,2.718437246193484,2.6667194030444854,2.665108287801352,2.6553748853562826,2.6203429173325055,2.613267840782865,2.5941767312201067,2.433555943539772,2.43127240643289,2.431158847319906,2.4200926273256096,2.418923803491766,2.39132876625823,2.277677658073496,1.5653358714546208,1.5509045864044633,1.5335893184047646,1.5327540731190965,1.5323172151641802,0.7444802673517518,0.6645473251899952,0.6585856235403931,0.6551397513017264,0.5553893057263106,0.5542468774027439,0.5443625816194886,0.5165740556135914,0.5163205963299996,0.5159783997222177,0.5128579926512167,0.5046670006389458,0.5041550526637006,0.4894469139570028,0.4892141618440886,0.48794889055732654,0.4879090956637187,0.4449160489029024,0.4447443577219681,0.44462689439153036,0.3877117049833218,0.3861095903556633,0.38594477896089613,0.379033561818782,0.24687158260597683,0.24670178860946151,0.24664068931039945,0.23235126882122065,0.23167388188710444,0.2308359648123914,0.23082047437838268,0.2127051039310722,0.21025420633449415,0.2082196921926752,0.20790787145553408,0.20790158227654051,0.20740342879804866,0.1999483939880898,0.19903306535584955,0.19649604800224116,0.17203997166038815,0.1716820263881036,0.17168129090437306,0.15598400808140633,0.15595095888205673,0.15208341358653513,0.15207913633467923,0.03281345328821143
25,4.491546946356334,88.46523286671635,78.61615073589505,69.57840859928463,52.167996245178564,50.69968072932669,47.337729778441776,19.063794024744443,18.675809285124668,18.256709767791833,17.01137216412039,16.969142583503064,11.270860128357553,10.078386280580405,9.418850955950905,7.470145981875722,5.605453315222077,5.550084723977763,5.370179020786693,5.229924671413421,5.172209912830153,4.64895078191248,4.321556822836106,4.307516679024433,4.125981403607768,3.5493340223546888,3.5326352743636336,3.353514574142057,3.335164300490469,3.1988800403464217,3.1962892159866643,3.1819162615426286,3.0161549935846907,2.9897364311016803,2.9679035218990157,2.957253379849331,2.9134052231806935,2.9119048053339474,2.9017334028030644,2.8699580211027045,2.867195033162679,2.860408169189343,2.7320347183525993,2.7310815194156848,2.730942247609952,2.726995348884358,2.725748410413203,2.6902521805585358,2.6412105384977793,2.022844884904624,2.0021617978043253,1.9812582401306276,1.978377284744094,1.9779417782699875,0.7379437912452407,0.678419669981906,0.6722077002438173,0.6711089063283376,0.5483421769301937,0.5469681495369996,0.5393045732801147,0.4995923801414205,0.49923858650423814,0.49872561692652,0.4947040676232891,0.48803460270932,0.4878436678552534,0.48778527082587253,0.4877108192244027,0.4869438412098852,0.48694213968380595,0.44716770814376744,0.44705150000971355,0.44685980635337175,0.4058780797893606,0.4017996584264515,0.40162800909862734,0.38784562692360325,0.2754081751457561,0.27538301223318384,0.2753357752272587,0.25973461791297786,0.2589194048884971,0.2582312098762886,0.2582283068223896,0.23721744444957057,0.23596148878070375,0.2343755569247717,0.23415570040411954,0.2341551945849303,0.2339784524655215,0.2269779386549917,0.20069291150492727,0.19976817363308694,0.1538432667746093,0.1529483245521867,0.15294830524422412,0.14506076043963123,0.1450265948526883,0.14068804482917535,0.14052669438105886,0.03163997862461953
26,4.4777249170344495,81.21099716465218,71.88314156284905,63.35910073264203,46.63925399088207,45.24296988417838,42.51876670768997,16.796023551036566,16.34832248060107,15.938317317965643,14.487921926151518,14.446839183885054,9.88181844886643,8.69755303010126,8.134253615926948,6.467387945869475,5.1133772507984085,5.063729475221016,4.941313850068641,4.81213285624141,4.751039798861576,4.267535832540975,3.936357037465123,3.922996038292337,3.8399073692173213,3.295942693408122,3.2859206620371304,3.14635330626002,3.126894042462917,3.0229644055633638,3.0186720370154845,2.9973947709611957,2.849693137156003,2.8299575796107463,2.815071327538364,2.8094752451213427,2.7904472658883837,2.789412229541832,2.779462272190391,2.7525484797627975,2.7470334758000243,2.743557038804291,2.6073200712911078,2.606819115700474,2.6067477788235096,2.6016083609101464,2.600336606792465,2.5843169188329362,2.483338252765373,1.8417143826086073,1.818641819260724,1.8118233163792472,1.811310955431389,1.8111019465431974,0.6960195781971238,0.6325103901543879,0.626966914429009,0.6262667987744187,0.5361385151461083,0.5358070533634968,0.5214611433507165,0.4990781413245406,0.49889937611099333,0.49870131596311634,0.49823815935851107,0.4935297369493573,0.49270424008575364,0.49265870834002595,0.4910500018653313,0.490546108437021,0.49054431594054954,0.4612539166557724,0.4610239125568586,0.4609421854064932,0.437808365638788,0.4368876374038612,0.43676255423962224,0.43484507525038807,0.24710170374483914,0.247090995453049,0.24706667017599857,0.2461967489076202,0.24525404129600345,0.24422467860082034,0.24422037180062997,0.21380380939704607,0.2130339296148844,0.2115322481416524,0.21103534038808655,0.2110339024001193,0.211006918642557,0.2109399816381399,0.2104517979750511,0.21037175080272102,0.19346402737647686,0.19332699470707987,0.1933268271348083,0.18120430925076064,0.1812043052021419,0.17598976202545158,0.17598051139364757,0.02514764561697385
27,4.475008928929411,76.5759480911478,67.98879069055126,59.911369757765534,43.61801913814363,42.38207362173542,39.76125872872349,14.460582797773368,13.984199269840019,13.569891065314058,12.365550554415975,12.326289325450118,8.528634839811753,7.504524475693841,7.019780622932454,5.650646380180352,4.476410422363789,4.435448666390058,4.315379870179912,4.211544448633853,4.171446563274049,3.7338835368131718,3.4691838801748074,3.459154104037081,3.376572009949342,2.9043685556167884,2.8964701581199233,2.774073701195745,2.7600009978356326,2.6755066034257196,2.6729163964447347,2.6640872568481835,2.5341111529833467,2.514037558260663,2.503477118827376,2.498258877371025,2.47253944703985,2.4715700814779336,2.4646706024188525,2.4588959375769885,2.4564940273609928,2.4408827037542022,2.2904634893985243,2.289747503520554,2.289697775685444,2.2879959821251856,2.287414284669472,2.277006403834265,2.184248072327763,1.5421231770436457,1.527295877887778,1.5223473250904183,1.521812263457157,1.5214704480751324,0.5323102778185681,0.46364248783572826,0.46195759230975053,0.46149270221328836,0.3511635206213979,0.35084098028643823,0.34502168797510013,0.3160346783189188,0.315980006220225,0.3157420229155071,0.3149972088193274,0.3149911526529098,0.3147905982269242,0.3006783450090057,0.3006536275708192,0.29578365287676467,0.2957817978964889,0.27467722804419253,0.27458634020152106,0.2744748484990416,0.24185061320498466,0.24053993540051866,0.24043188159501144,0.23770570101793068,0.1305308526410464,0.13051698603106898,0.13048366583786,0.13047460097328353,0.1302622287474644,0.129812176671938,0.1298102762813675,0.11758820392910034,0.11728873871492923,0.11617354370680351,0.11606438928102758,0.11606205318049635,0.1160500753066645,0.11594507239810406,0.11589350112556104,0.11535239962477935,0.11535064065673357,0.11519438412739867,0.11519419807315678,0.11333503718229497,0.11333503220111346,0.11299103380482828,0.11298418460484573,0.019476678085905193
28,4.475240866450446,74.01557584984701,66.12077026093567,58.859575427451304,42.45986837091685,41.284614929594944,39.20340104092548,13.379996848082301,12.82637905765657,12.441473271230706,11.436264005733259,11.401692848642599,7.84805884058643,6.788494834224145,6.376694201590996,5.207393527272873,4.0770237004093115,4.031861385067363,3.927068606259588,3.828355509463439,3.7936600078667553,3.4110022052882036,3.075525063810731,3.0699750643553787,2.9923154669441145,2.590289579182555,2.5854468850836234,2.4995090595047573,2.49537277922754,2.4051553639249326,2.4025634878766935,2.3942183397547754,2.303945525382318,2.2890370798387663,2.280164848629579,2.277066978247747,2.271745039313967,2.2715083875706363,2.264998876513167,2.264139352238295,2.260861081443924,2.26048461477049,2.1274033347548067,2.126833702471026,2.1267799599422,2.1238295377923913,2.1231371062721904,2.1126581528436343,2.0028543912928547,1.2183524073016028,1.2061580609584743,1.199225930684322,1.198553022089916,1.1985168702922742,0.5147570631414838,0.4166913628850923,0.4126201350413885,0.41192420965149945,0.31381602693902827,0.3133992556489981,0.3091247903522813,0.28736251535638524,0.2872519642395438,0.2869852328116276,0.28688750405238866,0.286883504028606,0.28679817231771576,0.28672307777857375,0.2866741173255314,0.28655973618448893,0.286558215563061,0.27156512237347197,0.27147862393944305,0.2714756672261168,0.2495715851774055,0.24918127746366867,0.2490843278060428,0.2483107758623304,0.0976948119564243,0.09768191731041477,0.09764041640596637,0.09764041640596637,0.0935103770893115,0.09313307499576247,0.09312989319434115,0.08273227383509905,0.082628178949259,0.0813802431586491,0.08130095101863156,0.08130095101863156,0.08130095101863156,0.08126666017241209,0.081192450239464,0.081192450239464,0.081192450239464,0.0805890338569121,0.0805890338569121,0.079572062627888,0.07955667384564333,0.07934545325918196,0.07934545325918196,0.012814336250585536
29,4.456235011853174,70.81373223204633,63.32550347687711,56.76069868949347,41.101267412027696,40.07220720259947,38.24542110307227,13.43119362208962,12.84668505664839,12.445716559218527,11.334008384764525,11.2978862256884,7.714455739723728,6.837529224354644,6.428826037109296,5.290795710555208,3.9880879248618077,3.944542875825458,3.8353940899344603,3.7392859660905318,3.7101414451134263,3.3584747086914786,3.0861178225007566,3.0801871797409612,2.9925441279631646,2.521209903705297,2.51865404820643,2.44036661224258,2.427437540249051,2.3440671015479553,2.3431499397445723,2.3364253984123144,2.210230786205298,2.1986771654043133,2.192847353587772,2.1886496241086797,2.182350613408321,2.1820543906253866,2.17618883993578,2.148085249172552,2.1472239485671043,2.146957010992967,2.007399088476904,2.007159969372339,2.0070998343220183,2.0053192248690825,2.004431228802125,1.9955043855265606,1.9419894548678414,1.2754321033586082,1.2650099918703415,1.2641910592041012,1.263778708311049,1.2636094665323907,0.4402838862725357,0.3599796910374224,0.35950126453304343,0.35872291635956893,0.22858442862636993,0.2285115289228491,0.22223757137832648,0.1989431678615067,0.19894316706966642,0.19877542928855196,0.19877542928855196,0.19686043010653684,0.1939515910383399,0.1938132263568339,0.1937279595710507,0.19370722072306143,0.19370722072306143,0.1839552291670086,0.1835295141423876,0.18352685791520146,0.17664114430313163,0.1766131029869921,0.17650751046799437,0.1687162755486802,0.08771957841235647,0.08771957724770515,0.08768848772470964,0.08765473557751906,0.08759204101473148,0.08721810968622075,0.08721631544592684,0.07589116923872107,0.07579300964918285,0.0739466918516977,0.07382953751549183,0.07382953751549183,0.07280475629832474,0.07278322297023328,0.07267398502843414,0.07267398502843414,0.07261897995937457,0.07261874618224139,0.07261874618224139,0.06625305712096029,0.06625305712096029,0.06569911616730044,0.06569911616730044,0.015413628965864701
