,x,matches,degree
122,12.21199761241544,1158713438,6565.357829666438
123,12.311977715877436,1160412804,6582.483231984026
124,12.411957819339435,1162490568,6601.796657334159
125,12.512435336251492,1167287304,6636.650675157063
126,12.612415439713489,1170298002,6661.380672115844
127,12.712395543175486,1171806078,6677.604542890194
128,12.812375646637486,1173207442,6693.256820437923
129,12.912355750099483,1176885698,6721.949828936321
130,13.012833267011539,1178342400,6738.044019007428
131,13.112813370473539,1181953220,6766.468702412439
132,13.212793473935536,1182704014,6778.566882740992
133,13.312773577397532,1183518846,6791.060421400537
134,13.413251094309588,1184343796,6803.680021140434
135,13.513231197771589,1191751502,6854.149304377333
136,13.613211301233585,1191940374,6863.169503431756
137,13.713191404695582,1194322560,6884.854298412991
138,13.813668921607642,1196284194,6904.202101933987
139,13.913649025069638,1198510952,6925.08697159498
140,14.013629128531635,1202517528,6956.316289401679
141,14.113609231993632,1203237964,6968.586542805185
142,14.214086748905691,1205255046,6988.444231839689
143,14.314066852367688,1207701934,7010.8028653860665
144,14.414046955829685,1212056966,7044.303599865165
145,14.514027059291685,1212963198,7057.815315865729
146,14.61450457620374,1214821586,7076.946655870068
147,14.714484679665738,1215913550,7091.611648333703
148,14.814464783127738,1216582448,7103.840707241164
149,14.914444886589735,1217167692,7115.609461229071
150,15.01492240350179,1218695656,7132.965315415501
151,15.114902506963787,1221211156,7156.107164831559
152,15.214882610425787,1223390134,7177.32930091756
153,15.314862713887784,1224758410,7193.839742497841
154,15.414842817349781,1227573508,7218.897430167598
155,15.51532033426184,1229782066,7240.485999246385
156,15.615300437723837,1230683756,7254.379717884784
157,15.715280541185834,1232050470,7271.050777238766
158,15.81526064464783,1232913786,7284.78706017903
159,15.91573816155989,1234581460,7303.357488922937
160,16.015718265021885,1235106542,7315.161760699352
161,16.115698368483883,1237642918,7338.920653933504
162,16.215678471945882,1238815058,7354.6370102113515
163,16.31615598885794,1238875280,7363.825532876044
164,16.416136092319935,1240773522,7383.930455792474
165,16.516116195781937,1242381234,7402.352498867943
166,16.61609629924393,1244101956,7421.492862469055
167,16.71657381615599,1244833358,7434.814869231274
168,16.816553919617984,1246044352,7450.992345962495
169,16.916534023079986,1246764796,7464.271877675402
170,17.01651412654198,1247318342,7476.583000659354
171,17.11699164345404,1248677026,7493.800717766522
172,17.216971746916037,1248344614,7500.853911925348
173,17.316951850378036,1249546982,7517.157255784294
174,17.41693195384003,1250659440,7532.958530341816
175,17.51740947075209,1250724910,7542.529745572086
176,17.617389574214087,1254968520,7577.305671951794
177,17.717369677676086,1255474996,7589.5744554802595
178,17.81734978113808,1259126058,7620.905810434572
179,17.917827298050142,1260591122,7639.112836175447
180,18.017807401512137,1261957366,7656.7184574406765
181,18.117787504974135,1261519368,7663.4067648345235
182,18.217767608436134,1262145932,7676.586272542043
183,18.31774771189813,1262712740,7689.434152995482
184,18.418225228810186,1263639336,7704.554154574055
185,18.518205332272185,1263378220,7712.413818363846
186,18.618185435734183,1264632892,7729.557435364586
187,18.71816553919618,1265075612,7741.774394311207
188,18.818643056108236,1266310874,7758.925009343962
189,18.918623159570235,1267477596,7775.649951535526
190,19.018603263032233,1267390632,7784.715653696139
191,19.118583366494228,1266204496,7787.04395955819
192,19.219060883406286,1266330556,7797.50591741481
193,19.319040986868284,1265919900,7804.636839476945
194,19.419021090330283,1267409454,7823.515148148148
195,19.519001193792278,1267941868,7836.524749843942
196,19.61947871070434,1268913912,7852.335823066022
197,19.719458814166334,1270482646,7871.834779052765
198,19.819438917628332,1270052234,7878.9803281739505
199,19.91941902109033,1269939950,7888.119743592929
200,20.01989653800239,1269328366,7894.225869446241
201,20.119876641464383,1268812632,7900.895019023482
202,20.219856744926382,1269366630,7914.250452023193
203,20.31983684838838,1268880630,7921.147082508786
204,20.420314365300438,1268584354,7929.296467838012
205,20.520294468762433,1269607378,7945.673450740365
206,20.620274572224435,1271551950,7967.866340821506
207,20.72025467568643,1271255198,7976.052790744366
208,20.82023477914843,1271606484,7988.330939861668
209,20.920712296060483,1272012556,8001.035067083488
210,21.020692399522485,1272211352,8012.415619095604
211,21.12067250298448,1271229042,8016.376960379369
212,21.220652606446478,1270913250,8024.556756620238
213,21.321130123358536,1270778822,8033.9547213230835
214,21.421110226820534,1270494816,8042.3789586959965
215,21.52109033028253,1270725324,8054.08574289807
216,21.62107043374453,1270106424,8060.431825249249
217,21.721547950656586,1269822304,8068.972707805123
218,21.821528054118584,1269327222,8076.141897308647
219,21.92150815758058,1269169448,8085.478330116138
220,22.02148826104258,1268395384,8090.907481118596
221,22.121965777954635,1268230780,8100.294955482033
222,22.221945881416634,1267460832,8105.7834681674285
223,22.321925984878632,1266920534,8112.756678876053
224,22.42190608834063,1265947932,8116.976026365228
225,22.522383605252685,1264583480,8118.742689119869
226,22.622363708714683,1263818522,8124.315518128054
227,22.722343812176682,1262472592,8126.163221956887
228,22.82232391563868,1263466702,8143.097371711417
229,22.922801432550735,1263523466,8154.07900307184
230,23.022781536012733,1262497762,8158.041820942781
231,23.12276163947473,1263497930,8175.122804974313
232,23.22274174293673,1262606046,8179.990320887835
233,23.32272184639873,1262694204,8191.2281644091545
234,23.423199363310783,1261851294,8196.50077297824
235,23.52317946677278,1261695410,8206.202381804109
236,23.62315957023478,1264367904,8234.349545419022
237,23.723139673696778,1264708310,8247.36258290022
238,23.823617190608832,1264204890,8254.953736654805
239,23.92359729407083,1263549914,8261.51999424626
240,24.02357739753283,1262333276,8264.426363237595
241,24.123557500994828,1261031298,8266.780939020073
242,24.224035017906882,1261636954,8281.718222397269
243,24.32401512136888,1260518174,8285.306029354735
244,24.42399522483088,1259916548,8292.3070462952
245,24.523975328292877,1259197398,8298.552086834457
246,24.62445284520493,1257353846,8297.44841785726
247,24.724432948666934,1256498808,8302.818983176285
248,24.82441305212893,1255214652,8305.36449352557
